concept_id,concept_name,domain_id,vocabulary_id,concept_class_id,standard_concept,concept_code,valid_start_date,valid_end_date,invalid_reason,category
2025500,140 ACTUAT mometasone 0.05 MG/ACTUAT Metered Dose Inhaler [Rhinex],Drug,RxNorm Extension,Quant Branded Drug,S,OMOP4924089,2020-07-31,2099-12-31,NA,ICS
2025501,140 ACTUAT mometasone 0.05 MG/ACTUAT Metered Dose Inhaler [Rhinex] by Samil,Drug,RxNorm Extension,Marketed Product,S,OMOP4924090,2020-07-31,2099-12-31,NA,ICS
2025502,140 ACTUAT mometasone 0.05 MG/ACTUAT Metered Dose Inhaler [Nasonex] by MSD,Drug,RxNorm Extension,Marketed Product,S,OMOP4924091,2020-07-31,2099-12-31,NA,ICS
2025503,140 ACTUAT mometasone 0.05 MG/ACTUAT Metered Dose Inhaler [Nasonex],Drug,RxNorm Extension,Quant Branded Drug,S,OMOP4924093,2020-07-31,2099-12-31,NA,ICS
2025504,140 ACTUAT mometasone 0.05 MG/ACTUAT Metered Dose Inhaler,Drug,RxNorm Extension,Quant Clinical Drug,S,OMOP4924094,2020-07-31,2099-12-31,NA,ICS
2025505,140 ACTUAT mometasone 0.05 MG/ACTUAT Metered Dose Inhaler by Ahngook,Drug,RxNorm Extension,Marketed Product,S,OMOP4924095,2020-07-31,2099-12-31,NA,ICS
2025506,140 ACTUAT mometasone 0.05 MG/ACTUAT Metered Dose Inhaler by Aprogen,Drug,RxNorm Extension,Marketed Product,S,OMOP4924096,2020-07-31,2099-12-31,NA,ICS
2025507,140 ACTUAT mometasone 0.05 MG/ACTUAT Metered Dose Inhaler by Boryung,Drug,RxNorm Extension,Marketed Product,S,OMOP4924097,2020-07-31,2099-12-31,NA,ICS
2025508,140 ACTUAT mometasone 0.05 MG/ACTUAT Metered Dose Inhaler by Samsung,Drug,RxNorm Extension,Marketed Product,S,OMOP4924098,2020-07-31,2099-12-31,NA,ICS
2025509,140 ACTUAT mometasone 0.05 MG/ACTUAT Metered Dose Inhaler by Sinil,Drug,RxNorm Extension,Marketed Product,S,OMOP4924099,2020-07-31,2099-12-31,NA,ICS
2025510,140 ACTUAT mometasone 0.05 MG/ACTUAT Metered Dose Inhaler [ARANEX],Drug,RxNorm Extension,Quant Branded Drug,S,OMOP4924100,2020-07-31,2099-12-31,NA,ICS
2025511,140 ACTUAT mometasone 0.05 MG/ACTUAT Metered Dose Inhaler [ARANEX] by Samjin,Drug,RxNorm Extension,Marketed Product,S,OMOP4924101,2020-07-31,2099-12-31,NA,ICS
2025512,140 ACTUAT mometasone 0.05 MG/ACTUAT Metered Dose Inhaler [BIZONEX],Drug,RxNorm Extension,Quant Branded Drug,S,OMOP4924102,2020-07-31,2099-12-31,NA,ICS
2025513,140 ACTUAT mometasone 0.05 MG/ACTUAT Metered Dose Inhaler [BIZONEX] by Hana,Drug,RxNorm Extension,Marketed Product,S,OMOP4924103,2020-07-31,2099-12-31,NA,ICS
2025515,140 ACTUAT mometasone 0.05 MG/ACTUAT Metered Dose Inhaler [COCO],Drug,RxNorm Extension,Quant Branded Drug,S,OMOP4924104,2020-07-31,2099-12-31,NA,ICS
2025516,140 ACTUAT mometasone 0.05 MG/ACTUAT Metered Dose Inhaler [COCO] by Hutecs,Drug,RxNorm Extension,Marketed Product,S,OMOP4924105,2020-07-31,2099-12-31,NA,ICS
2025517,140 ACTUAT mometasone 0.05 MG/ACTUAT Metered Dose Inhaler [COETASONE],Drug,RxNorm Extension,Quant Branded Drug,S,OMOP4924106,2020-07-31,2099-12-31,NA,ICS
2025518,140 ACTUAT mometasone 0.05 MG/ACTUAT Metered Dose Inhaler [COETASONE] by Inist,Drug,RxNorm Extension,Marketed Product,S,OMOP4924107,2020-07-31,2099-12-31,NA,ICS
2025519,140 ACTUAT mometasone 0.05 MG/ACTUAT Metered Dose Inhaler [COEZAL],Drug,RxNorm Extension,Quant Branded Drug,S,OMOP4924108,2020-07-31,2099-12-31,NA,ICS
2025520,140 ACTUAT mometasone 0.05 MG/ACTUAT Metered Dose Inhaler [COEZAL] by Wooridul,Drug,RxNorm Extension,Marketed Product,S,OMOP4924109,2020-07-31,2099-12-31,NA,ICS
2025521,140 ACTUAT mometasone 0.05 MG/ACTUAT Metered Dose Inhaler [COVITASONE],Drug,RxNorm Extension,Quant Branded Drug,S,OMOP4924110,2020-07-31,2099-12-31,NA,ICS
2025522,140 ACTUAT mometasone 0.05 MG/ACTUAT Metered Dose Inhaler [COVITASONE] by Litepharmtech,Drug,RxNorm Extension,Marketed Product,S,OMOP4924111,2020-07-31,2099-12-31,NA,ICS
2025523,140 ACTUAT mometasone 0.05 MG/ACTUAT Metered Dose Inhaler [MOMECO],Drug,RxNorm Extension,Quant Branded Drug,S,OMOP4924114,2020-07-31,2099-12-31,NA,ICS
2025524,140 ACTUAT mometasone 0.05 MG/ACTUAT Metered Dose Inhaler [MOMECO] by Kyongbo,Drug,RxNorm Extension,Marketed Product,S,OMOP4924115,2020-07-31,2099-12-31,NA,ICS
2025525,140 ACTUAT mometasone 0.05 MG/ACTUAT Metered Dose Inhaler [MOME CT],Drug,RxNorm Extension,Quant Branded Drug,S,OMOP4924116,2020-07-31,2099-12-31,NA,ICS
2025526,140 ACTUAT mometasone 0.05 MG/ACTUAT Metered Dose Inhaler [MOME CT] by CTC Bio,Drug,RxNorm Extension,Marketed Product,S,OMOP4924117,2020-07-31,2099-12-31,NA,ICS
2025527,140 ACTUAT mometasone 0.05 MG/ACTUAT Metered Dose Inhaler [MOMETAON],Drug,RxNorm Extension,Quant Branded Drug,S,OMOP4924118,2020-07-31,2099-12-31,NA,ICS
2025528,140 ACTUAT mometasone 0.05 MG/ACTUAT Metered Dose Inhaler [MOMETAON] by Korea Kolmar,Drug,RxNorm Extension,Marketed Product,S,OMOP4924119,2020-07-31,2099-12-31,NA,ICS
2025529,140 ACTUAT mometasone 0.05 MG/ACTUAT Metered Dose Inhaler [NASOMESONE],Drug,RxNorm Extension,Quant Branded Drug,S,OMOP4924120,2020-07-31,2099-12-31,NA,ICS
2025530,140 ACTUAT mometasone 0.05 MG/ACTUAT Metered Dose Inhaler [NASOMESONE] by Daewoong,Drug,RxNorm Extension,Marketed Product,S,OMOP4924121,2020-07-31,2099-12-31,NA,ICS
2025531,140 ACTUAT mometasone 0.05 MG/ACTUAT Metered Dose Inhaler [NERIEX],Drug,RxNorm Extension,Quant Branded Drug,S,OMOP4924122,2020-07-31,2099-12-31,NA,ICS
2025532,140 ACTUAT mometasone 0.05 MG/ACTUAT Metered Dose Inhaler [NERIEX] by Hanpoong,Drug,RxNorm Extension,Marketed Product,S,OMOP4924123,2020-07-31,2099-12-31,NA,ICS
2025533,140 ACTUAT mometasone 0.05 MG/ACTUAT Metered Dose Inhaler [NEWNASO A],Drug,RxNorm Extension,Quant Branded Drug,S,OMOP4924124,2020-07-31,2099-12-31,NA,ICS
2025534,140 ACTUAT mometasone 0.05 MG/ACTUAT Metered Dose Inhaler [NEWNASO A] by Ahngook New Pharm,Drug,RxNorm Extension,Marketed Product,S,OMOP4924125,2020-07-31,2099-12-31,NA,ICS
2025535,140 ACTUAT mometasone 0.05 MG/ACTUAT Metered Dose Inhaler [NOMETASONE],Drug,RxNorm Extension,Quant Branded Drug,S,OMOP4924126,2020-07-31,2099-12-31,NA,ICS
2025536,140 ACTUAT mometasone 0.05 MG/ACTUAT Metered Dose Inhaler [NOMETASONE] by Jungwoo,Drug,RxNorm Extension,Marketed Product,S,OMOP4924127,2020-07-31,2099-12-31,NA,ICS
2025537,140 ACTUAT mometasone 0.05 MG/ACTUAT Metered Dose Inhaler [RAZONA],Drug,RxNorm Extension,Quant Branded Drug,S,OMOP4924128,2020-07-31,2099-12-31,NA,ICS
2025538,140 ACTUAT mometasone 0.05 MG/ACTUAT Metered Dose Inhaler [RAZONA] by Austin,Drug,RxNorm Extension,Marketed Product,S,OMOP4924129,2020-07-31,2099-12-31,NA,ICS
2025570,120 ACTUAT ciclesonide 0.05 MG/ACTUAT Metered Dose Inhaler [Omnaris] by Takeda,Drug,RxNorm Extension,Marketed Product,S,OMOP4924159,2020-07-31,2099-12-31,NA,ICS
2025571,120 ACTUAT ciclesonide 0.05 MG/ACTUAT Metered Dose Inhaler [Omnaris],Drug,RxNorm Extension,Quant Branded Drug,S,OMOP4924160,2020-07-31,2099-12-31,NA,ICS
2025572,120 ACTUAT ciclesonide 0.05 MG/ACTUAT Metered Dose Inhaler [Omnaris] by Handok,Drug,RxNorm Extension,Marketed Product,S,OMOP4924161,2020-07-31,2099-12-31,NA,ICS
2025573,120 ACTUAT ciclesonide 0.05 MG/ACTUAT Metered Dose Inhaler,Drug,RxNorm Extension,Quant Clinical Drug,S,OMOP4924162,2020-07-31,2099-12-31,NA,ICS
2025599,120 ACTUAT fluticasone 0.05 MG/ACTUAT Metered Dose Inhaler [Flixonase] by Glaxosmithkline,Drug,RxNorm Extension,Marketed Product,S,OMOP4924185,2020-07-31,2099-12-31,NA,ICS
2025600,120 ACTUAT fluticasone 0.05 MG/ACTUAT Metered Dose Inhaler [Flixonase],Drug,RxNorm Extension,Quant Branded Drug,S,OMOP4924186,2020-07-31,2099-12-31,NA,ICS
2025604,120 ACTUAT fluticasone 0.0275 MG/ACTUAT Metered Dose Inhaler [Avamys] by Glaxosmithkline,Drug,RxNorm Extension,Marketed Product,S,OMOP4924190,2020-07-31,2099-12-31,NA,ICS
2025605,120 ACTUAT fluticasone 0.0275 MG/ACTUAT Metered Dose Inhaler [Avamys],Drug,RxNorm Extension,Quant Branded Drug,S,OMOP4924191,2020-07-31,2099-12-31,NA,ICS
2025655,100 ACTUAT budesonide 0.4 MG/ACTUAT Inhalation Powder [PRENORINE],Drug,RxNorm Extension,Quant Branded Drug,S,OMOP4924243,2020-07-31,2099-12-31,NA,ICS
2025656,100 ACTUAT budesonide 0.4 MG/ACTUAT Inhalation Powder [PRENORINE] by Samoh,Drug,RxNorm Extension,Marketed Product,S,OMOP4924244,2020-07-31,2099-12-31,NA,ICS
2025657,100 ACTUAT budesonide 0.2 MG/ACTUAT Inhalation Powder [Pulmicort Turbuhaler] by Astrazeneca,Drug,RxNorm Extension,Marketed Product,S,OMOP4924245,2020-07-31,2099-12-31,NA,ICS
2025658,100 ACTUAT budesonide 0.2 MG/ACTUAT Inhalation Powder [Pulmicort Turbuhaler],Drug,RxNorm Extension,Quant Branded Drug,S,OMOP4924246,2020-07-31,2099-12-31,NA,ICS
2025659,100 ACTUAT budesonide 0.2 MG/ACTUAT Inhalation Powder [OBUCORT SWINGHALER] by Otsuka,Drug,RxNorm Extension,Marketed Product,S,OMOP4924247,2020-07-31,2099-12-31,NA,ICS
2025660,100 ACTUAT budesonide 0.2 MG/ACTUAT Inhalation Powder [OBUCORT SWINGHALER],Drug,RxNorm Extension,Quant Branded Drug,S,OMOP4924248,2020-07-31,2099-12-31,NA,ICS
2025661,100 ACTUAT budesonide 0.2 MG/ACTUAT Inhalation Powder [PRENORINE],Drug,RxNorm Extension,Quant Branded Drug,S,OMOP4924249,2020-07-31,2099-12-31,NA,ICS
2025662,100 ACTUAT budesonide 0.2 MG/ACTUAT Inhalation Powder [PRENORINE] by Samoh,Drug,RxNorm Extension,Marketed Product,S,OMOP4924250,2020-07-31,2099-12-31,NA,ICS
2025998,80 ACTUAT mometasone 0.05 MG/ACTUAT Metered Dose Inhaler [NASOMEGA],Drug,RxNorm Extension,Quant Branded Drug,S,OMOP4924593,2020-07-31,2099-12-31,NA,ICS
2025999,80 ACTUAT mometasone 0.05 MG/ACTUAT Metered Dose Inhaler [NASOMEGA] by Daewoong,Drug,RxNorm Extension,Marketed Product,S,OMOP4924594,2020-07-31,2099-12-31,NA,ICS
2026000,80 ACTUAT mometasone 0.05 MG/ACTUAT Metered Dose Inhaler,Drug,RxNorm Extension,Quant Clinical Drug,S,OMOP4924595,2020-07-31,2099-12-31,NA,ICS
2026001,80 ACTUAT mometasone 0.05 MG/ACTUAT Metered Dose Inhaler by Boryung,Drug,RxNorm Extension,Marketed Product,S,OMOP4924596,2020-07-31,2099-12-31,NA,ICS
2026095,60 ACTUAT formoterol 0.0127 MG/ACTUAT Inhalation Powder,Drug,RxNorm Extension,Quant Clinical Drug,S,OMOP4924703,2020-07-31,2099-12-31,NA,LABA
2026096,60 ACTUAT formoterol 0.0127 MG/ACTUAT Inhalation Powder [OXIS TURBUHALER] by Astrazeneca,Drug,RxNorm Extension,Marketed Product,S,OMOP4924704,2020-07-31,2099-12-31,NA,LABA
2026097,60 ACTUAT formoterol 0.0127 MG/ACTUAT Inhalation Powder [OXIS TURBUHALER],Drug,RxNorm Extension,Quant Branded Drug,S,OMOP4924705,2020-07-31,2099-12-31,NA,LABA
2026177,56 ACTUAT nedocromil 2 MG/ACTUAT Metered Dose Inhaler [Tilade] by Sanofi,Drug,RxNorm Extension,Marketed Product,S,OMOP4924790,2020-07-31,2099-12-31,NA,Cromolyn
2026178,56 ACTUAT nedocromil 2 MG/ACTUAT Metered Dose Inhaler [Tilade],Drug,RxNorm Extension,Quant Branded Drug,S,OMOP4924791,2020-07-31,2099-12-31,NA,Cromolyn
2026179,56 ACTUAT nedocromil 2 MG/ACTUAT Metered Dose Inhaler,Drug,RxNorm Extension,Quant Clinical Drug,S,OMOP4924792,2020-07-31,2099-12-31,NA,Cromolyn
2026183,50 ACTUAT budesonide 0.4 MG/ACTUAT Inhalation Powder [PRENORINE],Drug,RxNorm Extension,Quant Branded Drug,S,OMOP4924796,2020-07-31,2099-12-31,NA,ICS
2026184,50 ACTUAT budesonide 0.4 MG/ACTUAT Inhalation Powder [PRENORINE] by Samoh,Drug,RxNorm Extension,Marketed Product,S,OMOP4924797,2020-07-31,2099-12-31,NA,ICS
2026430,30 ACTUAT indacaterol 0.3 MG/ACTUAT Inhalation Powder [Onbrez] by Novartis,Drug,RxNorm Extension,Marketed Product,S,OMOP4925065,2020-07-31,2099-12-31,NA,LABA
2026431,30 ACTUAT indacaterol 0.3 MG/ACTUAT Inhalation Powder [Onbrez],Drug,RxNorm Extension,Quant Branded Drug,S,OMOP4925066,2020-07-31,2099-12-31,NA,LABA
2026432,30 ACTUAT indacaterol 0.3 MG/ACTUAT Inhalation Powder,Drug,RxNorm Extension,Quant Clinical Drug,S,OMOP4925067,2020-07-31,2099-12-31,NA,LABA
2026433,30 ACTUAT indacaterol 0.15 MG/ACTUAT Inhalation Powder [Onbrez] by Novartis,Drug,RxNorm Extension,Marketed Product,S,OMOP4925068,2020-07-31,2099-12-31,NA,LABA
2026434,30 ACTUAT indacaterol 0.15 MG/ACTUAT Inhalation Powder [Onbrez],Drug,RxNorm Extension,Quant Branded Drug,S,OMOP4925069,2020-07-31,2099-12-31,NA,LABA
2026435,30 ACTUAT indacaterol 0.15 MG/ACTUAT Inhalation Powder,Drug,RxNorm Extension,Quant Clinical Drug,S,OMOP4925070,2020-07-31,2099-12-31,NA,LABA
2026937,16 ML budesonide 0.64 MG/ML Nasal Spray,Drug,RxNorm Extension,Quant Clinical Drug,S,OMOP4925595,2020-07-31,2099-12-31,NA,ICS
2026938,16 ML budesonide 0.64 MG/ML Nasal Spray [YUHAN PULMICORT],Drug,RxNorm Extension,Quant Branded Drug,S,OMOP4925596,2020-07-31,2099-12-31,NA,ICS
2026939,16 ML budesonide 0.64 MG/ML Nasal Spray [YUHAN PULMICORT] by Yuhan,Drug,RxNorm Extension,Marketed Product,S,OMOP4925597,2020-07-31,2099-12-31,NA,ICS
2027158,10 ML budesonide 1 MG/ML Nasal Spray [DESONA] by Hanlim,Drug,RxNorm Extension,Marketed Product,S,OMOP4925829,2020-07-31,2099-12-31,NA,ICS
2029048,2.5 ML albuterol 1.2 MG/ML Inhalation Solution [VENTOLIN NEBUL] by Glaxosmithkline,Drug,RxNorm Extension,Marketed Product,S,OMOP4927791,2020-07-31,2099-12-31,NA,SABA
2029049,2.5 ML albuterol 1.2 MG/ML Inhalation Solution [VENTOLIN NEBUL],Drug,RxNorm Extension,Quant Branded Drug,S,OMOP4927792,2020-07-31,2099-12-31,NA,SABA
2029144,2 ML budesonide 0.25 MG/ML Inhalation Solution [PULMICORT RESPULE] by Astrazeneca,Drug,RxNorm Extension,Marketed Product,S,OMOP4927881,2020-07-31,2099-12-31,NA,ICS
2029145,2 ML budesonide 0.25 MG/ML Inhalation Solution [PULMICAN] by Kuhnil,Drug,RxNorm Extension,Marketed Product,S,OMOP4927882,2020-07-31,2099-12-31,NA,ICS
2029146,2 ML budesonide 0.25 MG/ML Inhalation Solution [Budecort] by Daihan,Drug,RxNorm Extension,Marketed Product,S,OMOP4927883,2020-07-31,2099-12-31,NA,ICS
2030384,1 ML budesonide 1 MG/ML Nasal Spray [NARITA],Drug,RxNorm Extension,Quant Branded Drug,S,OMOP4929160,2020-07-31,2099-12-31,NA,ICS
2030385,1 ML budesonide 1 MG/ML Nasal Spray [NARITA] by Samchundang,Drug,RxNorm Extension,Marketed Product,S,OMOP4929161,2020-07-31,2099-12-31,NA,ICS
2030386,1 ML budesonide 1 MG/ML Nasal Spray,Drug,RxNorm Extension,Quant Clinical Drug,S,OMOP4929162,2020-07-31,2099-12-31,NA,ICS
2032428,1 ML albuterol 6 MG/ML Inhalation Solution [SALBUTOL],Drug,RxNorm Extension,Quant Branded Drug,S,OMOP4931375,2020-07-31,2099-12-31,NA,SABA
2032429,1 ML albuterol 6 MG/ML Inhalation Solution [SALBUTOL] by Daihan,Drug,RxNorm Extension,Marketed Product,S,OMOP4931376,2020-07-31,2099-12-31,NA,SABA
2032430,1 ML albuterol 6 MG/ML Inhalation Solution [Ventolin] by Glaxosmithkline,Drug,RxNorm Extension,Marketed Product,S,OMOP4931377,2020-07-31,2099-12-31,NA,SABA
2032432,1 ML albuterol 6 MG/ML Inhalation Solution [Ventolin],Drug,RxNorm Extension,Quant Branded Drug,S,OMOP4931378,2020-07-31,2099-12-31,NA,SABA
2035476,indacaterol 0.3 MG/ACTUAT Inhalation Powder [Onbrez],Drug,RxNorm Extension,Branded Drug,S,OMOP4934631,2020-07-31,2099-12-31,NA,LABA
2035477,indacaterol 0.3 MG/ACTUAT Inhalation Powder,Drug,RxNorm Extension,Clinical Drug,S,OMOP4934632,2020-07-31,2099-12-31,NA,LABA
2035478,indacaterol 0.15 MG/ACTUAT Inhalation Powder [Onbrez],Drug,RxNorm Extension,Branded Drug,S,OMOP4934633,2020-07-31,2099-12-31,NA,LABA
2035479,indacaterol 0.15 MG/ACTUAT Inhalation Powder,Drug,RxNorm Extension,Clinical Drug,S,OMOP4934634,2020-07-31,2099-12-31,NA,LABA
2037074,budesonide 0.64 MG/ML Nasal Spray,Drug,RxNorm Extension,Clinical Drug,S,OMOP4936455,2020-07-31,2099-12-31,NA,ICS
2037075,budesonide 0.64 MG/ML Nasal Spray [YUHAN PULMICORT],Drug,RxNorm Extension,Branded Drug,S,OMOP4936456,2020-07-31,2099-12-31,NA,ICS
2037077,budesonide 0.4 MG/ACTUAT Inhalation Powder [PRENORINE],Drug,RxNorm Extension,Branded Drug,S,OMOP4936458,2020-07-31,2099-12-31,NA,ICS
2037081,budesonide 0.2 MG/ACTUAT Inhalation Powder [Pulmicort Turbuhaler],Drug,RxNorm Extension,Branded Drug,S,OMOP4936462,2020-07-31,2099-12-31,NA,ICS
2037082,budesonide 0.2 MG/ACTUAT Inhalation Powder [OBUCORT SWINGHALER],Drug,RxNorm Extension,Branded Drug,S,OMOP4936463,2020-07-31,2099-12-31,NA,ICS
2037083,budesonide 0.2 MG/ACTUAT Inhalation Powder [PRENORINE],Drug,RxNorm Extension,Branded Drug,S,OMOP4936464,2020-07-31,2099-12-31,NA,ICS
2037100,budesonide Inhalation Powder [Pulmicort Turbuhaler],Drug,RxNorm Extension,Branded Drug Form,S,OMOP4936481,2020-07-31,2099-12-31,NA,ICS
2037101,budesonide Inhalation Powder [OBUCORT SWINGHALER],Drug,RxNorm Extension,Branded Drug Form,S,OMOP4936482,2020-07-31,2099-12-31,NA,ICS
2037102,budesonide Inhalation Powder [PRENORINE],Drug,RxNorm Extension,Branded Drug Form,S,OMOP4936483,2020-07-31,2099-12-31,NA,ICS
2037104,budesonide Nasal Spray [YUHAN PULMICORT],Drug,RxNorm Extension,Branded Drug Form,S,OMOP4936485,2020-07-31,2099-12-31,NA,ICS
2039442,mometasone 0.05 MG/ACTUAT Metered Dose Inhaler [RHINONEX],Drug,RxNorm Extension,Branded Drug,S,OMOP4939050,2020-07-31,2099-12-31,NA,ICS
2039443,mometasone 0.05 MG/ACTUAT Metered Dose Inhaler [NASOMEGA],Drug,RxNorm Extension,Branded Drug,S,OMOP4939051,2020-07-31,2099-12-31,NA,ICS
2039444,mometasone 0.05 MG/ACTUAT Metered Dose Inhaler [MOTANEX],Drug,RxNorm Extension,Branded Drug,S,OMOP4939052,2020-07-31,2099-12-31,NA,ICS
2039445,mometasone 0.05 MG/ACTUAT Metered Dose Inhaler [MOMETAL],Drug,RxNorm Extension,Branded Drug,S,OMOP4939053,2020-07-31,2099-12-31,NA,ICS
2039446,mometasone 0.05 MG/ACTUAT Metered Dose Inhaler [ZALCONEX],Drug,RxNorm Extension,Branded Drug,S,OMOP4939054,2020-07-31,2099-12-31,NA,ICS
2039447,mometasone 0.05 MG/ACTUAT Metered Dose Inhaler [NASOTASONE],Drug,RxNorm Extension,Branded Drug,S,OMOP4939055,2020-07-31,2099-12-31,NA,ICS
2039448,mometasone 0.05 MG/ACTUAT Metered Dose Inhaler [NASOCOBI],Drug,RxNorm Extension,Branded Drug,S,OMOP4939056,2020-07-31,2099-12-31,NA,ICS
2039449,mometasone 0.05 MG/ACTUAT Metered Dose Inhaler [NASATIVE],Drug,RxNorm Extension,Branded Drug,S,OMOP4939057,2020-07-31,2099-12-31,NA,ICS
2039450,mometasone 0.05 MG/ACTUAT Metered Dose Inhaler [MOTESONE],Drug,RxNorm Extension,Branded Drug,S,OMOP4939058,2020-07-31,2099-12-31,NA,ICS
2039451,mometasone 0.05 MG/ACTUAT Metered Dose Inhaler [MONONEX],Drug,RxNorm Extension,Branded Drug,S,OMOP4939059,2020-07-31,2099-12-31,NA,ICS
2039452,mometasone 0.05 MG/ACTUAT Metered Dose Inhaler [RANINEX],Drug,RxNorm Extension,Branded Drug,S,OMOP4939060,2020-07-31,2099-12-31,NA,ICS
2039453,mometasone 0.05 MG/ACTUAT Metered Dose Inhaler [NAZOCLIN],Drug,RxNorm Extension,Branded Drug,S,OMOP4939061,2020-07-31,2099-12-31,NA,ICS
2039454,mometasone 0.05 MG/ACTUAT Metered Dose Inhaler [NASOCURE],Drug,RxNorm Extension,Branded Drug,S,OMOP4939062,2020-07-31,2099-12-31,NA,ICS
2039455,mometasone 0.05 MG/ACTUAT Metered Dose Inhaler [NARINEX],Drug,RxNorm Extension,Branded Drug,S,OMOP4939063,2020-07-31,2099-12-31,NA,ICS
2039456,mometasone 0.05 MG/ACTUAT Metered Dose Inhaler [NACODRIN],Drug,RxNorm Extension,Branded Drug,S,OMOP4939064,2020-07-31,2099-12-31,NA,ICS
2039457,mometasone 0.05 MG/ACTUAT Metered Dose Inhaler [MOMET],Drug,RxNorm Extension,Branded Drug,S,OMOP4939065,2020-07-31,2099-12-31,NA,ICS
2039458,mometasone 0.05 MG/ACTUAT Metered Dose Inhaler [ANTIRUN],Drug,RxNorm Extension,Branded Drug,S,OMOP4939066,2020-07-31,2099-12-31,NA,ICS
2039459,mometasone 0.05 MG/ACTUAT Metered Dose Inhaler [BR CONEX],Drug,RxNorm Extension,Branded Drug,S,OMOP4939067,2020-07-31,2099-12-31,NA,ICS
2039460,mometasone 0.05 MG/ACTUAT Metered Dose Inhaler [BICONEX],Drug,RxNorm Extension,Branded Drug,S,OMOP4939068,2020-07-31,2099-12-31,NA,ICS
2039461,mometasone 0.05 MG/ACTUAT Metered Dose Inhaler [YUYU COZALNEX],Drug,RxNorm Extension,Branded Drug,S,OMOP4939069,2020-07-31,2099-12-31,NA,ICS
2039462,mometasone 0.05 MG/ACTUAT Metered Dose Inhaler [NEZELEX],Drug,RxNorm Extension,Branded Drug,S,OMOP4939070,2020-07-31,2099-12-31,NA,ICS
2039463,mometasone 0.05 MG/ACTUAT Metered Dose Inhaler [NAZATASONE],Drug,RxNorm Extension,Branded Drug,S,OMOP4939071,2020-07-31,2099-12-31,NA,ICS
2039465,mometasone 0.05 MG/ACTUAT Metered Dose Inhaler [MONITAZON],Drug,RxNorm Extension,Branded Drug,S,OMOP4939072,2020-07-31,2099-12-31,NA,ICS
2039466,mometasone 0.05 MG/ACTUAT Metered Dose Inhaler [MONASONE],Drug,RxNorm Extension,Branded Drug,S,OMOP4939073,2020-07-31,2099-12-31,NA,ICS
2039467,mometasone 0.05 MG/ACTUAT Metered Dose Inhaler [COBIZAL],Drug,RxNorm Extension,Branded Drug,S,OMOP4939074,2020-07-31,2099-12-31,NA,ICS
2039468,mometasone 0.05 MG/ACTUAT Metered Dose Inhaler [COBINEX],Drug,RxNorm Extension,Branded Drug,S,OMOP4939075,2020-07-31,2099-12-31,NA,ICS
2039469,mometasone 0.05 MG/ACTUAT Metered Dose Inhaler [ALER],Drug,RxNorm Extension,Branded Drug,S,OMOP4939076,2020-07-31,2099-12-31,NA,ICS
2039470,mometasone 0.05 MG/ACTUAT Metered Dose Inhaler [Rhinex],Drug,RxNorm Extension,Branded Drug,S,OMOP4939077,2020-07-31,2099-12-31,NA,ICS
2039471,mometasone 0.05 MG/ACTUAT Metered Dose Inhaler [Nasonex],Drug,RxNorm Extension,Branded Drug,S,OMOP4939078,2020-07-31,2099-12-31,NA,ICS
2039472,mometasone 0.05 MG/ACTUAT Metered Dose Inhaler [ARANEX],Drug,RxNorm Extension,Branded Drug,S,OMOP4939079,2020-07-31,2099-12-31,NA,ICS
2039473,mometasone 0.05 MG/ACTUAT Metered Dose Inhaler [BIZONEX],Drug,RxNorm Extension,Branded Drug,S,OMOP4939080,2020-07-31,2099-12-31,NA,ICS
2039474,mometasone 0.05 MG/ACTUAT Metered Dose Inhaler [COCO],Drug,RxNorm Extension,Branded Drug,S,OMOP4939081,2020-07-31,2099-12-31,NA,ICS
2039475,mometasone 0.05 MG/ACTUAT Metered Dose Inhaler [COETASONE],Drug,RxNorm Extension,Branded Drug,S,OMOP4939082,2020-07-31,2099-12-31,NA,ICS
2039476,mometasone 0.05 MG/ACTUAT Metered Dose Inhaler [COEZAL],Drug,RxNorm Extension,Branded Drug,S,OMOP4939083,2020-07-31,2099-12-31,NA,ICS
2039477,mometasone 0.05 MG/ACTUAT Metered Dose Inhaler [COVITASONE],Drug,RxNorm Extension,Branded Drug,S,OMOP4939084,2020-07-31,2099-12-31,NA,ICS
2039478,mometasone 0.05 MG/ACTUAT Metered Dose Inhaler [MOMECO],Drug,RxNorm Extension,Branded Drug,S,OMOP4939086,2020-07-31,2099-12-31,NA,ICS
2039479,mometasone 0.05 MG/ACTUAT Metered Dose Inhaler [MOME CT],Drug,RxNorm Extension,Branded Drug,S,OMOP4939087,2020-07-31,2099-12-31,NA,ICS
2039480,mometasone 0.05 MG/ACTUAT Metered Dose Inhaler [MOMETAON],Drug,RxNorm Extension,Branded Drug,S,OMOP4939088,2020-07-31,2099-12-31,NA,ICS
2039481,mometasone 0.05 MG/ACTUAT Metered Dose Inhaler [NASOMESONE],Drug,RxNorm Extension,Branded Drug,S,OMOP4939089,2020-07-31,2099-12-31,NA,ICS
2039482,mometasone 0.05 MG/ACTUAT Metered Dose Inhaler [NERIEX],Drug,RxNorm Extension,Branded Drug,S,OMOP4939090,2020-07-31,2099-12-31,NA,ICS
2039483,mometasone 0.05 MG/ACTUAT Metered Dose Inhaler [NEWNASO A],Drug,RxNorm Extension,Branded Drug,S,OMOP4939091,2020-07-31,2099-12-31,NA,ICS
